Zone_ID,Hour_of_Day,Day_of_Week,Weather_Condition,Package_Type,Package_Weight_Kg,Is_Express,Is_Medical,Package_Volume_Demand,Traffic_Delay_Minutes
Zone_2,7,1,Clear,Standard,2.0,0,0,27,16.5
Zone_4,18,3,Clear,Standard,8.8,0,0,63,24.6
Zone_10,17,3,Rainy,Express,23.33,1,0,82,44.3
Zone_10,16,5,Clear,Standard,0.57,0,0,71,18.0
Zone_3,17,2,Clear,Standard,23.13,0,0,55,26.1
Zone_10,18,1,Clear,Standard,13.54,0,0,79,37.0
Zone_1,20,3,Overcast,Express,14.89,1,0,24,45.7
Zone_8,7,2,Overcast,Standard,2.16,0,0,50,22.0
Zone_5,12,1,Clear,Medical,3.19,0,1,62,19.4
Zone_4,10,6,Clear,Standard,19.76,0,0,51,34.3
Zone_8,18,6,Clear,Standard,7.91,0,0,59,35.5
Zone_7,6,4,Clear,Standard,5.72,0,0,48,8.0
Zone_2,4,4,Overcast,Standard,4.35,0,0,27,21.5
Zone_1,4,6,Overcast,Medical,3.38,0,1,10,19.3
Zone_4,7,3,Overcast,Express,8.74,1,0,32,10.8
Zone_8,9,6,Rainy,Express,14.88,1,0,57,51.7
Zone_2,4,2,Clear,Standard,11.04,0,0,30,7.1
Zone_3,14,0,Clear,Medical,1.07,0,1,48,5.6
Zone_1,22,3,Foggy,Standard,14.86,0,0,23,35.0
Zone_1,15,0,Rainy,Standard,15.55,0,0,44,28.1
Zone_3,9,1,Foggy,Standard,19.09,0,0,54,52.1
Zone_5,23,2,Clear,Standard,17.01,0,0,42,25.1
Zone_3,7,5,Clear,Standard,11.77,0,0,22,10.4
Zone_1,18,3,Clear,Standard,23.68,0,0,53,29.6
Zone_1,3,4,Clear,Standard,1.76,0,0,27,19.3
Zone_8,13,6,Clear,Express,10.62,1,0,58,15.1
Zone_10,7,1,Clear,Express,10.28,1,0,53,20.4
Zone_2,20,5,Overcast,Standard,8.26,0,0,20,33.5
Zone_3,13,6,Clear,Standard,23.28,0,0,44,4.2
Zone_2,11,1,Overcast,Express,21.68,1,0,59,45.6
Zone_3,0,1,Overcast,Standard,21.85,0,0,38,14.4
Zone_7,22,0,Clear,Standard,2.46,0,0,34,10.9
Zone_1,18,0,Foggy,Medical,7.95,0,1,36,53.9
Zone_10,17,5,Overcast,Standard,11.87,0,0,65,37.9
Zone_8,11,1,Clear,Medical,18.44,0,1,78,42.4
Zone_10,9,6,Clear,Standard,10.08,0,0,69,25.9
Zone_10,20,3,Foggy,Express,23.06,1,0,52,64.9
Zone_10,0,0,Clear,Standard,5.12,0,0,41,25.6
Zone_2,13,2,Clear,Standard,4.43,0,0,56,11.4
Zone_3,8,6,Clear,Standard,10.88,0,0,21,36.8
Zone_9,14,4,Rainy,Standard,11.4,0,0,78,23.4
Zone_7,20,3,Clear,Standard,1.99,0,0,44,46.4
Zone_4,21,5,Clear,Standard,7.15,0,0,22,7.9
Zone_10,22,5,Overcast,Express,15.14,1,0,40,19.0
Zone_5,13,6,Rainy,Express,8.32,1,0,51,28.2
Zone_2,8,2,Clear,Medical,8.16,0,1,28,22.7
Zone_8,10,5,Clear,Standard,21.47,0,0,63,36.6
Zone_4,4,6,Clear,Medical,2.63,0,1,27,9.7
Zone_9,11,5,Clear,Express,12.84,1,0,62,46.6
Zone_5,15,0,Clear,Standard,21.44,0,0,50,11.6
Zone_9,19,4,Clear,Standard,0.38,0,0,53,28.0
Zone_4,2,1,Rainy,Express,14.71,1,0,39,17.6
Zone_10,4,6,Clear,Standard,10.76,0,0,38,15.4
Zone_5,18,4,Overcast,Standard,5.75,0,0,60,48.6
Zone_9,4,1,Clear,Standard,4.96,0,0,52,17.1
Zone_8,23,5,Overcast,Express,8.17,1,0,37,23.1
Zone_3,17,2,Clear,Standard,7.22,0,0,56,33.5
Zone_1,3,2,Overcast,Standard,22.67,0,0,23,17.7
Zone_3,23,3,Clear,Standard,7.02,0,0,35,5.2
Zone_4,14,2,Clear,Standard,20.92,0,0,64,10.7
Zone_2,4,0,Clear,Medical,20.51,0,1,13,11.7
Zone_1,7,0,Clear,Standard,2.96,0,0,18,13.1
Zone_7,15,4,Overcast,Standard,3.75,0,0,68,16.1
Zone_8,21,5,Clear,Express,15.06,1,0,36,22.5
Zone_7,0,1,Clear,Standard,8.82,0,0,47,9.1
Zone_5,4,5,Clear,Standard,0.55,0,0,30,13.3
Zone_1,17,4,Clear,Standard,23.57,0,0,57,32.2
Zone_7,15,3,Clear,Standard,9.14,0,0,67,14.4
Zone_7,22,5,Clear,Standard,17.13,0,0,32,15.3
Zone_9,9,3,Clear,Standard,1.03,0,0,74,43.9
Zone_3,3,5,Foggy,Standard,13.37,0,0,18,39.8
Zone_9,17,0,Clear,Express,20.34,1,0,61,46.7
Zone_1,16,3,Overcast,Standard,16.8,0,0,48,14.8
Zone_1,20,5,Rainy,Standard,21.38,0,0,16,35.1
Zone_4,12,0,Clear,Standard,21.25,0,0,46,14.8
Zone_9,7,1,Clear,Standard,17.66,0,0,54,18.1
Zone_6,7,6,Overcast,Express,10.69,1,0,32,16.2
Zone_3,11,4,Clear,Medical,12.05,0,1,61,24.7
Zone_1,17,5,Clear,Standard,17.76,0,0,40,39.0
Zone_4,5,3,Overcast,Medical,22.68,0,1,39,16.5
Zone_9,6,1,Overcast,Standard,14.95,0,0,50,19.8
Zone_3,16,3,Rainy,Standard,17.95,0,0,55,17.4
Zone_9,4,2,Clear,Express,20.84,1,0,50,14.1
Zone_7,21,6,Clear,Express,2.27,1,0,35,7.5
Zone_4,22,3,Clear,Express,10.56,1,0,35,10.1
Zone_3,18,1,Clear,Express,15.35,1,0,57,26.8
Zone_10,7,3,Clear,Standard,18.62,0,0,54,19.8
Zone_5,18,2,Clear,Standard,22.82,0,0,60,28.2
Zone_5,7,6,Clear,Standard,7.33,0,0,29,9.9
Zone_3,20,6,Overcast,Medical,13.83,0,1,19,30.8
Zone_9,18,3,Clear,Standard,23.63,0,0,76,34.7
Zone_4,6,6,Clear,Express,14.46,1,0,27,7.6
Zone_5,2,1,Foggy,Standard,10.98,0,0,39,37.7
Zone_4,5,6,Overcast,Standard,11.65,0,0,24,8.7
Zone_5,7,6,Clear,Express,24.22,1,0,24,17.5
Zone_7,17,0,Overcast,Standard,6.87,0,0,60,32.0
Zone_9,14,6,Clear,Standard,1.76,0,0,65,10.3
Zone_7,23,1,Clear,Standard,2.21,0,0,45,8.6
Zone_5,16,0,Foggy,Standard,11.27,0,0,56,42.2
Zone_10,3,6,Clear,Standard,7.26,0,0,45,18.6
Zone_10,6,0,Clear,Express,21.07,1,0,38,8.8
Zone_7,16,4,Clear,Standard,24.51,0,0,72,16.4
Zone_10,21,5,Foggy,Standard,15.21,0,0,42,45.8
Zone_5,5,1,Clear,Standard,24.58,0,0,44,17.0
Zone_3,12,6,Clear,Standard,8.36,0,0,41,4.0
Zone_7,6,4,Clear,Express,16.85,1,0,49,13.5
Zone_2,8,0,Rainy,Standard,20.4,0,0,18,42.3
Zone_9,22,3,Clear,Standard,18.75,0,0,55,10.1
Zone_10,18,0,Foggy,Standard,11.0,0,0,69,55.0
Zone_10,19,1,Rainy,Standard,7.58,0,0,57,46.3
Zone_1,12,1,Rainy,Express,2.76,1,0,50,30.6
Zone_6,14,1,Rainy,Standard,5.97,0,0,64,19.4
Zone_7,16,1,Clear,Medical,13.67,0,1,71,13.1
Zone_8,4,6,Rainy,Express,7.08,1,0,33,26.5
Zone_10,22,3,Overcast,Standard,1.5,0,0,55,15.0
Zone_9,18,6,Clear,Express,2.57,1,0,64,48.6
Zone_2,5,4,Clear,Standard,9.17,0,0,27,13.9
Zone_10,11,2,Clear,Express,22.07,1,0,75,26.3
Zone_2,14,4,Clear,Standard,12.88,0,0,58,11.2
Zone_5,14,0,Clear,Express,17.97,1,0,50,13.5
Zone_5,2,1,Clear,Standard,13.77,0,0,42,11.4
Zone_6,3,1,Clear,Express,22.08,1,0,41,11.0
Zone_3,4,2,Clear,Standard,7.15,0,0,37,12.9
Zone_8,5,6,Rainy,Medical,23.3,0,1,35,31.6
Zone_1,5,6,Foggy,Standard,2.66,0,0,11,34.4
Zone_6,16,4,Clear,Standard,21.41,0,0,69,9.5
Zone_4,7,0,Clear,Medical,8.05,0,1,28,6.6
Zone_1,18,1,Clear,Standard,23.29,0,0,50,36.3
Zone_7,19,6,Clear,Express,9.02,1,0,32,34.4
Zone_9,23,5,Foggy,Standard,13.47,0,0,42,40.4
Zone_4,20,2,Clear,Express,15.83,1,0,40,23.1
Zone_4,21,2,Rainy,Standard,18.78,0,0,32,21.6
Zone_6,12,5,Clear,Standard,5.26,0,0,54,1.6
Zone_3,14,0,Overcast,Standard,17.35,0,0,43,12.5
Zone_6,16,2,Clear,Express,11.43,1,0,70,18.4
Zone_7,23,5,Clear,Express,5.29,1,0,37,13.4
Zone_10,20,2,Clear,Standard,23.54,0,0,51,29.2
Zone_10,16,4,Clear,Standard,19.99,0,0,76,26.0
Zone_3,22,1,Clear,Standard,9.92,0,0,35,7.8
Zone_7,1,4,Clear,Standard,13.14,0,0,46,15.2
Zone_3,21,2,Clear,Standard,16.28,0,0,36,6.2
Zone_2,2,3,Clear,Standard,6.39,0,0,31,17.1
Zone_10,21,0,Rainy,Standard,6.8,0,0,46,23.1
Zone_4,8,6,Rainy,Standard,8.37,0,0,26,30.4
Zone_8,5,2,Clear,Standard,0.85,0,0,49,10.4
Zone_9,0,2,Clear,Express,22.39,1,0,55,16.2
Zone_7,21,5,Rainy,Express,23.23,1,0,34,22.7
Zone_1,18,4,Clear,Standard,1.29,0,0,53,26.1
Zone_3,3,0,Clear,Express,18.79,1,0,18,16.0
Zone_9,12,5,Clear,Medical,22.2,0,1,61,17.2
Zone_1,19,1,Clear,Standard,11.22,0,0,29,30.4
Zone_9,7,0,Clear,Standard,0.57,0,0,41,10.9
Zone_8,22,2,Clear,Express,22.46,1,0,44,17.5
Zone_1,4,4,Clear,Express,11.07,1,0,26,8.9
Zone_6,9,6,Clear,Standard,1.56,0,0,58,21.3
Zone_5,19,3,Clear,Standard,19.17,0,0,39,28.1
Zone_6,18,2,Clear,Standard,17.28,0,0,70,33.2
Zone_10,11,0,Overcast,Standard,16.44,0,0,65,44.9
Zone_5,0,5,Clear,Express,7.81,1,0,22,16.9
Zone_6,8,5,Clear,Standard,13.39,0,0,29,33.5
Zone_5,23,6,Clear,Express,1.67,1,0,26,15.0
Zone_5,15,0,Rainy,Standard,21.33,0,0,48,29.5
Zone_4,16,3,Clear,Standard,14.55,0,0,59,13.1
Zone_3,17,0,Overcast,Express,7.72,1,0,43,41.6
Zone_3,13,5,Clear,Standard,8.49,0,0,41,5.1
Zone_4,16,0,Clear,Standard,10.38,0,0,51,11.3
Zone_9,0,5,Clear,Standard,4.69,0,0,35,18.0
Zone_2,20,6,Clear,Express,15.4,1,0,13,36.5
Zone_9,14,4,Clear,Standard,23.52,0,0,80,17.9
Zone_1,18,0,Overcast,Standard,23.75,0,0,42,40.0
Zone_1,1,1,Clear,Standard,3.34,0,0,32,15.9
Zone_5,23,3,Rainy,Standard,7.59,0,0,37,24.5
Zone_6,23,2,Clear,Express,20.78,1,0,40,7.2
Zone_6,13,6,Rainy,Standard,19.53,0,0,51,19.4
Zone_3,21,3,Clear,Standard,10.8,0,0,29,10.1
Zone_7,1,5,Overcast,Standard,11.2,0,0,32,11.6
Zone_9,14,2,Clear,Standard,14.91,0,0,78,15.4
Zone_10,0,4,Clear,Standard,5.05,0,0,56,22.1
Zone_8,21,0,Clear,Standard,18.12,0,0,32,12.3
Zone_6,0,5,Rainy,Medical,13.63,0,1,25,13.5
Zone_8,11,2,Clear,Medical,4.41,0,1,69,42.7
Zone_5,21,2,Clear,Standard,18.44,0,0,39,17.5
Zone_8,14,4,Clear,Express,21.48,1,0,73,15.9
Zone_10,17,5,Overcast,Express,1.72,1,0,69,36.1
Zone_4,14,3,Foggy,Express,15.27,1,0,60,32.4
Zone_10,6,5,Rainy,Standard,8.82,0,0,45,29.9
Zone_8,11,3,Clear,Medical,17.56,0,1,70,38.5
Zone_10,9,3,Clear,Standard,0.23,0,0,84,40.8
Zone_2,1,0,Clear,Medical,21.35,0,1,16,19.0
Zone_5,1,4,Overcast,Standard,10.93,0,0,37,20.2
Zone_9,5,2,Clear,Standard,24.68,0,0,53,17.3
Zone_4,19,3,Rainy,Standard,15.09,0,0,38,44.0
Zone_6,5,3,Foggy,Express,4.03,1,0,46,40.2
Zone_1,23,3,Clear,Standard,14.24,0,0,29,10.7
Zone_9,9,1,Overcast,Standard,12.61,0,0,79,45.9
Zone_1,2,0,Clear,Standard,18.05,0,0,13,12.8
Zone_5,15,3,Clear,Medical,10.28,0,1,65,12.9
Zone_4,4,5,Rainy,Standard,2.64,0,0,24,15.7
Zone_3,4,1,Clear,Standard,17.27,0,0,30,6.8
Zone_6,9,6,Clear,Medical,24.75,0,1,51,30.0
Zone_2,22,4,Clear,Standard,9.38,0,0,32,10.3
Zone_3,12,2,Clear,Medical,0.49,0,1,62,7.4
Zone_5,23,3,Clear,Standard,4.76,0,0,43,13.1
Zone_9,2,0,Clear,Express,20.75,1,0,43,14.9
Zone_2,17,3,Overcast,Standard,22.16,0,0,60,31.3
Zone_10,18,0,Rainy,Standard,14.01,0,0,63,42.7
Zone_8,5,1,Rainy,Standard,21.5,0,0,49,26.4
Zone_2,19,0,Clear,Standard,14.6,0,0,22,27.6
Zone_5,0,5,Clear,Standard,11.54,0,0,27,17.1
Zone_7,9,4,Rainy,Standard,19.71,0,0,75,40.9
Zone_8,9,0,Clear,Medical,10.98,0,1,62,31.0
Zone_1,21,5,Rainy,Standard,1.16,0,0,16,26.0
Zone_6,0,2,Clear,Standard,4.43,0,0,47,8.6
Zone_1,18,1,Clear,Express,3.1,1,0,50,37.5
Zone_2,10,0,Clear,Express,0.67,1,0,40,28.6
Zone_1,12,3,Clear,Express,5.58,1,0,49,12.0
Zone_5,16,6,Clear,Standard,7.85,0,0,48,18.8
Zone_10,19,4,Clear,Standard,19.81,0,0,53,36.1
Zone_9,17,6,Foggy,Standard,10.09,0,0,61,62.5
Zone_6,3,2,Clear,Standard,24.73,0,0,47,13.5
Zone_1,14,0,Overcast,Medical,6.07,0,1,39,14.3
Zone_1,1,0,Rainy,Standard,5.95,0,0,14,30.5
Zone_2,5,2,Rainy,Standard,16.07,0,0,26,29.8
Zone_9,21,2,Overcast,Standard,21.94,0,0,47,21.0
Zone_3,22,0,Clear,Standard,18.94,0,0,21,2.4
Zone_1,8,3,Clear,Standard,21.94,0,0,27,34.1
Zone_5,10,3,Overcast,Standard,18.23,0,0,68,52.9
Zone_7,19,3,Overcast,Standard,2.24,0,0,47,47.8
Zone_6,15,0,Clear,Standard,11.14,0,0,52,5.0
Zone_1,7,1,Clear,Standard,3.51,0,0,27,14.2
Zone_5,16,0,Clear,Standard,23.35,0,0,56,22.5
Zone_5,22,1,Overcast,Standard,6.45,0,0,36,25.0
Zone_6,22,3,Overcast,Standard,12.25,0,0,47,6.7
Zone_3,3,0,Overcast,Standard,2.56,0,0,22,15.6
Zone_5,6,5,Clear,Standard,17.37,0,0,31,13.0
Zone_7,10,3,Clear,Standard,9.3,0,0,70,49.5
Zone_5,10,0,Overcast,Standard,13.73,0,0,54,38.4
Zone_5,10,3,Clear,Standard,0.82,0,0,65,36.5
Zone_5,20,2,Clear,Standard,1.47,0,0,38,32.7
Zone_10,20,5,Clear,Standard,18.39,0,0,41,25.3
Zone_10,14,0,Clear,Standard,17.2,0,0,70,26.8
Zone_3,4,1,Clear,Standard,0.38,0,0,30,9.4
Zone_1,5,3,Overcast,Standard,24.59,0,0,31,14.4
Zone_5,22,5,Overcast,Standard,22.59,0,0,30,16.5
Zone_9,4,5,Overcast,Standard,0.22,0,0,35,15.2
Zone_1,8,5,Clear,Standard,10.3,0,0,19,20.9
Zone_3,10,4,Overcast,Express,4.29,1,0,58,28.2
Zone_4,22,1,Rainy,Express,3.77,1,0,39,17.0
Zone_1,2,4,Clear,Standard,9.4,0,0,25,12.3
Zone_1,19,3,Foggy,Standard,6.83,0,0,27,57.9
Zone_8,3,5,Clear,Standard,3.47,0,0,35,11.6
Zone_2,22,6,Rainy,Standard,23.04,0,0,21,26.9
Zone_8,14,0,Overcast,Standard,4.68,0,0,61,15.8
Zone_7,17,0,Clear,Express,16.24,1,0,55,45.7
Zone_10,4,0,Clear,Standard,2.53,0,0,39,24.6
Zone_10,10,4,Clear,Standard,12.37,0,0,76,46.6
Zone_2,10,5,Clear,Standard,1.03,0,0,45,23.0
Zone_6,3,6,Clear,Standard,4.25,0,0,27,10.1
Zone_6,15,6,Rainy,Standard,9.36,0,0,54,25.0
Zone_3,10,3,Rainy,Standard,12.32,0,0,55,35.6
Zone_2,0,2,Clear,Standard,16.33,0,0,26,6.7
Zone_1,12,6,Rainy,Standard,4.44,0,0,40,19.3
Zone_6,18,0,Rainy,Standard,4.73,0,0,58,45.1
Zone_5,5,3,Overcast,Standard,1.69,0,0,42,22.1
Zone_9,19,2,Clear,Standard,3.84,0,0,47,32.4
Zone_1,18,2,Clear,Express,14.46,1,0,52,32.0
Zone_7,5,6,Clear,Standard,1.83,0,0,31,10.8
Zone_5,12,3,Clear,Medical,2.96,0,1,61,18.7
Zone_5,10,0,Foggy,Standard,3.33,0,0,54,65.5
Zone_2,18,0,Overcast,Standard,15.54,0,0,41,42.9
Zone_3,6,1,Clear,Medical,13.2,0,1,36,12.4
Zone_7,11,3,Clear,Standard,7.68,0,0,75,48.8
Zone_6,15,5,Clear,Medical,23.06,0,1,58,11.6
Zone_2,0,2,Overcast,Express,18.56,1,0,33,18.3
Zone_6,14,4,Overcast,Standard,0.98,0,0,71,15.5
Zone_2,12,4,Overcast,Standard,24.69,0,0,59,17.6
Zone_2,9,5,Clear,Standard,13.78,0,0,44,34.6
Zone_2,17,6,Clear,Standard,11.53,0,0,45,21.8
Zone_3,3,0,Overcast,Express,6.34,1,0,24,20.2
Zone_2,21,1,Clear,Express,11.47,1,0,33,14.8
Zone_4,5,5,Clear,Medical,17.67,0,1,27,5.9
Zone_9,7,6,Clear,Express,19.98,1,0,38,11.2
Zone_6,23,6,Foggy,Express,18.57,1,0,29,39.1
Zone_1,19,4,Foggy,Standard,22.16,0,0,23,61.2
Zone_8,21,0,Foggy,Standard,11.21,0,0,32,29.5
Zone_7,8,1,Foggy,Standard,18.44,0,0,43,63.6
Zone_10,22,4,Clear,Standard,16.86,0,0,53,18.3
Zone_3,7,2,Rainy,Express,9.2,1,0,29,18.7
Zone_1,23,4,Clear,Standard,5.36,0,0,23,7.2
Zone_5,17,4,Clear,Express,23.69,1,0,66,43.2
Zone_4,6,4,Clear,Medical,9.32,0,1,41,9.3
Zone_10,18,6,Rainy,Standard,0.33,0,0,65,60.2
Zone_8,22,4,Clear,Express,3.6,1,0,53,11.5
Zone_1,17,0,Clear,Express,6.43,1,0,35,29.9
Zone_10,0,3,Clear,Standard,15.57,0,0,59,19.7
Zone_1,10,2,Clear,Standard,2.45,0,0,56,20.0
Zone_4,8,6,Clear,Medical,10.99,0,1,28,24.8
Zone_8,9,3,Clear,Standard,18.37,0,0,71,38.9
Zone_5,9,0,Clear,Standard,12.68,0,0,48,45.9
Zone_2,0,4,Clear,Standard,15.87,0,0,26,11.3
Zone_6,16,6,Clear,Medical,3.26,0,1,50,10.6
Zone_5,11,1,Clear,Standard,1.46,0,0,67,34.2
Zone_2,11,1,Clear,Standard,22.06,0,0,54,26.2
Zone_3,18,3,Rainy,Standard,12.04,0,0,63,32.8
Zone_9,16,6,Clear,Standard,10.31,0,0,61,12.8
Zone_7,6,5,Overcast,Standard,12.71,0,0,32,15.8
Zone_7,22,1,Clear,Express,13.9,1,0,47,18.3
Zone_6,10,3,Clear,Standard,6.02,0,0,66,33.9
Zone_8,23,2,Clear,Standard,4.07,0,0,50,12.3
Zone_4,1,1,Clear,Standard,10.68,0,0,38,8.3
Zone_8,15,6,Rainy,Standard,6.02,0,0,62,18.9
Zone_4,22,5,Overcast,Express,9.07,1,0,23,9.4
Zone_8,8,4,Overcast,Medical,15.53,0,1,47,29.8
Zone_9,9,0,Overcast,Standard,15.92,0,0,64,47.1
Zone_3,20,2,Clear,Standard,18.83,0,0,29,27.0
Zone_3,9,6,Clear,Standard,9.11,0,0,50,33.5
Zone_2,2,1,Rainy,Standard,10.62,0,0,28,27.0
Zone_10,16,6,Clear,Express,9.96,1,0,65,19.7
Zone_3,13,1,Foggy,Standard,0.41,0,0,62,36.2
Zone_3,18,6,Rainy,Express,21.45,1,0,49,50.6
Zone_5,17,6,Clear,Standard,4.73,0,0,55,50.0
Zone_5,17,3,Clear,Standard,6.19,0,0,62,34.3
Zone_2,13,2,Clear,Standard,9.46,0,0,58,17.7
Zone_10,2,0,Foggy,Express,19.48,1,0,39,46.9
Zone_6,9,0,Clear,Standard,23.21,0,0,55,34.4
Zone_5,22,3,Foggy,Express,12.59,1,0,35,43.7
Zone_6,12,3,Rainy,Standard,22.04,0,0,70,22.4
Zone_1,21,3,Clear,Standard,12.47,0,0,31,8.6
Zone_5,11,1,Clear,Express,16.08,1,0,64,42.5
Zone_9,8,6,Rainy,Standard,5.35,0,0,35,44.1
Zone_10,9,2,Overcast,Standard,7.81,0,0,84,42.9
Zone_2,18,0,Clear,Standard,11.36,0,0,45,39.0
Zone_1,15,4,Overcast,Standard,0.93,0,0,52,14.7
Zone_10,20,0,Clear,Medical,22.09,0,1,44,40.8
Zone_9,2,5,Clear,Standard,19.45,0,0,43,19.6
Zone_10,11,2,Clear,Express,5.86,1,0,83,50.9
Zone_9,7,3,Rainy,Standard,23.0,0,0,50,26.2
Zone_9,14,1,Clear,Standard,24.77,0,0,74,16.5
Zone_6,10,0,Clear,Standard,14.63,0,0,57,24.1
Zone_8,22,4,Clear,Standard,9.08,0,0,44,13.7
Zone_1,12,1,Clear,Standard,8.16,0,0,49,10.5
Zone_10,5,0,Clear,Express,13.27,1,0,37,21.6
Zone_4,12,6,Clear,Standard,24.83,0,0,44,8.1
Zone_1,10,2,Clear,Express,11.61,1,0,50,33.7
Zone_8,5,6,Rainy,Express,0.33,1,0,32,27.9
Zone_1,5,0,Clear,Standard,5.54,0,0,16,13.6
Zone_3,4,4,Clear,Medical,3.1,0,1,32,14.0
Zone_4,6,1,Clear,Standard,16.88,0,0,40,7.6
Zone_8,22,0,Clear,Medical,0.36,0,1,36,13.5
Zone_6,22,4,Clear,Standard,23.91,0,0,46,13.8
Zone_10,18,6,Overcast,Express,3.04,1,0,66,39.2
Zone_7,10,0,Clear,Standard,1.24,0,0,61,35.2
Zone_8,5,0,Foggy,Standard,1.0,0,0,37,40.7
Zone_2,8,6,Clear,Medical,20.49,0,1,18,32.6
Zone_10,19,5,Rainy,Standard,8.35,0,0,43,48.0
Zone_8,17,3,Clear,Standard,2.27,0,0,78,33.7
Zone_3,7,6,Clear,Medical,19.12,0,1,23,6.3
Zone_7,17,4,Rainy,Standard,23.83,0,0,67,39.1
Zone_3,4,0,Clear,Express,9.32,1,0,23,6.7
Zone_7,5,5,Clear,Standard,23.74,0,0,36,17.7
Zone_2,1,1,Overcast,Express,1.44,1,0,34,14.1
Zone_10,21,2,Clear,Medical,9.3,0,1,51,19.7
Zone_6,23,6,Rainy,Standard,20.42,0,0,34,22.3
Zone_3,3,3,Overcast,Express,17.47,1,0,32,14.8
Zone_3,18,5,Clear,Standard,6.19,0,0,50,26.0
Zone_9,3,3,Clear,Express,9.19,1,0,50,18.9
Zone_7,15,3,Clear,Standard,19.62,0,0,69,9.7
Zone_5,0,2,Clear,Standard,15.45,0,0,43,18.1
Zone_10,15,6,Rainy,Standard,4.33,0,0,63,37.6
Zone_7,0,4,Rainy,Standard,22.91,0,0,48,29.2
Zone_9,23,1,Clear,Express,19.89,1,0,47,20.2
Zone_1,16,2,Clear,Standard,17.1,0,0,55,13.2
Zone_7,4,1,Rainy,Standard,9.68,0,0,42,25.7
Zone_6,15,1,Clear,Medical,5.82,0,1,71,4.4
Zone_10,2,3,Clear,Express,20.87,1,0,53,18.7
Zone_9,9,0,Clear,Standard,10.16,0,0,60,46.2
Zone_1,17,1,Clear,Standard,1.6,0,0,48,38.5
Zone_4,20,1,Rainy,Standard,6.09,0,0,37,38.9
Zone_9,17,1,Clear,Standard,17.44,0,0,77,43.8
Zone_4,16,1,Clear,Standard,24.94,0,0,60,10.2
Zone_10,10,3,Clear,Standard,14.35,0,0,75,42.1
Zone_3,8,1,Overcast,Medical,21.2,0,1,37,35.2
Zone_9,10,0,Clear,Standard,10.99,0,0,59,41.7
Zone_2,8,5,Clear,Medical,16.34,0,1,20,28.5
Zone_4,16,4,Clear,Standard,9.13,0,0,65,14.2
Zone_6,19,4,Rainy,Standard,0.22,0,0,38,46.4
Zone_2,4,1,Clear,Standard,7.91,0,0,32,16.5
Zone_8,11,3,Clear,Medical,23.43,0,1,70,48.6
Zone_8,17,0,Rainy,Express,16.48,1,0,60,42.1
Zone_1,15,6,Rainy,Standard,9.12,0,0,38,19.3
Zone_3,8,0,Clear,Express,10.5,1,0,25,30.4
Zone_10,7,1,Clear,Medical,11.48,0,1,59,18.5
Zone_9,5,3,Overcast,Standard,11.49,0,0,49,14.6
Zone_5,16,6,Clear,Standard,3.05,0,0,52,15.3
Zone_6,13,4,Clear,Standard,5.52,0,0,67,5.9
Zone_4,20,5,Clear,Express,14.33,1,0,27,24.5
Zone_10,23,2,Clear,Standard,5.03,0,0,51,21.5
Zone_2,13,1,Overcast,Standard,4.62,0,0,51,14.7
Zone_8,3,1,Clear,Standard,7.2,0,0,50,17.8
Zone_6,7,1,Overcast,Standard,18.84,0,0,40,17.3
Zone_5,21,3,Clear,Express,19.33,1,0,44,16.4
Zone_9,16,6,Clear,Standard,21.53,0,0,66,6.4
Zone_1,0,6,Rainy,Standard,13.28,0,0,19,33.2
Zone_5,2,2,Clear,Express,6.62,1,0,38,12.7
Zone_6,16,3,Clear,Medical,14.54,0,1,66,11.2
Zone_5,19,1,Clear,Standard,18.81,0,0,37,28.2
Zone_6,2,2,Clear,Medical,23.47,0,1,41,10.3
Zone_6,6,0,Clear,Standard,15.41,0,0,29,10.0
Zone_7,10,0,Clear,Standard,17.56,0,0,62,38.5
Zone_4,14,5,Clear,Standard,23.24,0,0,52,8.0
Zone_8,6,2,Clear,Standard,2.27,0,0,48,13.7
Zone_7,4,1,Foggy,Standard,0.37,0,0,47,38.2
Zone_9,16,3,Clear,Medical,19.27,0,1,74,13.2
Zone_7,4,1,Clear,Standard,3.51,0,0,41,12.2
Zone_3,0,2,Clear,Express,13.84,1,0,30,2.6
Zone_3,21,5,Clear,Standard,21.31,0,0,23,16.7
Zone_8,23,6,Clear,Standard,4.66,0,0,34,17.2
Zone_5,6,1,Rainy,Standard,17.95,0,0,39,25.9
Zone_4,16,6,Clear,Express,9.45,1,0,50,6.6
Zone_8,7,1,Rainy,Medical,5.75,0,1,52,26.8
Zone_6,11,0,Clear,Standard,11.23,0,0,52,40.8
Zone_2,1,4,Clear,Express,8.09,1,0,30,15.3
Zone_4,16,3,Clear,Standard,19.64,0,0,63,6.4
Zone_4,21,5,Clear,Standard,24.9,0,0,23,7.6
Zone_6,19,1,Clear,Medical,13.99,0,1,38,39.8
Zone_6,13,0,Clear,Standard,20.03,0,0,50,8.5
Zone_1,22,4,Clear,Express,9.94,1,0,24,9.3
Zone_8,2,0,Clear,Standard,4.0,0,0,35,15.1
Zone_6,18,1,Clear,Medical,11.46,0,1,64,37.6
Zone_3,13,3,Clear,Standard,13.72,0,0,60,13.5
Zone_9,7,4,Clear,Standard,10.18,0,0,49,12.6
Zone_2,6,1,Clear,Standard,11.26,0,0,31,13.9
Zone_8,4,2,Clear,Standard,12.91,0,0,46,9.4
